ChrZ	0	200000	superscaffold26	0	200000	172423	75723	130226	151523	98218	45519
ChrZ	200000	400000	superscaffold26	200000	400000	162040	67022	368953	400000	148021	61239
ChrZ	400000	600000	superscaffold26	400000	600000	189695	78569	535714	600000	72860	30320
ChrZ	600000	800000	superscaffold26	600000	800000	181544	75608	786339	800000	125640	53400
ChrZ	800000	1000000	superscaffold26	800000	1000000	177852	81608	958062	1000000	137118	61900
ChrZ	1000000	1200000	superscaffold26	1000000	1200000	188714	75953	1157048	1200000	178232	72052
ChrZ	1200000	1400000	superscaffold26	1200000	1400000	188759	86399	1200000	1400000	188759	86399
ChrZ	1400000	1600000	superscaffold26	1400000	1600000	177338	79032	1400000	1425336	21432	9107
ChrZ	1600000	1800000	superscaffold26	1600000	1800000	181785	80892	1651766	1800000	135609	60590
ChrZ	1800000	2000000	superscaffold26	1800000	2000000	187767	77836	1800000	2000000	187767	77836
ChrZ	2000000	2200000	superscaffold26	2000000	2200000	178993	75581	2113531	2200000	161211	67995
ChrZ	2200000	2400000	superscaffold26	2200000	2400000	188545	81624	2200000	2400000	188545	81624
ChrZ	2400000	2600000	superscaffold26	2400000	2600000	188356	78672	2400000	2600000	188356	78672
ChrZ	2600000	2800000	superscaffold26	2600000	2800000	189552	83677	2756666	2800000	189552	83677
ChrZ	2800000	3000000	superscaffold26	2800000	3000000	187365	86618	2800000	3000000	187365	86618
ChrZ	3000000	3200000	superscaffold26	3000000	3200000	182776	83199	3113913	3200000	179619	81784
ChrZ	3200000	3400000	superscaffold26	3200000	3400000	188020	87071	3394182	3400000	112047	52253
ChrZ	3400000	3600000	superscaffold26	3400000	3600000	187272	82517	3518158	3572620	164442	73487
ChrZ	3600000	3800000	superscaffold26	3600000	3800000	186920	74712	0	0	0	0
ChrZ	3800000	4000000	superscaffold26	3800000	4000000	169131	82983	3885051	3914943	89059	43911
ChrZ	4000000	4200000	superscaffold26	4000000	4200000	187249	90208	4086795	4200000	105650	52367
ChrZ	4200000	4400000	superscaffold26	4200000	4400000	185708	90335	4371228	4400000	178560	86627
ChrZ	4400000	4600000	superscaffold26	4400000	4600000	191504	83450	4450644	4600000	153446	68496
ChrZ	4600000	4800000	superscaffold26	4600000	4800000	182113	78649	4652514	4721742	136292	59104
ChrZ	4800000	5000000	superscaffold26	4800000	5000000	190496	81848	4831803	4989413	153259	65991
ChrZ	5000000	5200000	superscaffold26	5000000	5200000	183800	81466	5104652	5149683	65108	30786
ChrZ	5200000	5400000	superscaffold26	5200000	5400000	193624	84646	5382595	5400000	81686	36334
ChrZ	5400000	5600000	superscaffold26	5400000	5600000	189355	79083	5400000	5600000	189355	79083
ChrZ	5600000	5800000	superscaffold26	5600000	5800000	187795	78356	5600000	5729228	122401	50001
ChrZ	5800000	6000000	superscaffold26	5800000	6000000	184045	83079	5808140	6000000	175991	79454
ChrZ	6000000	6200000	superscaffold26	6000000	6200000	188106	75617	6014088	6200000	188106	75617
ChrZ	6200000	6400000	superscaffold26	6200000	6400000	189751	73364	6350745	6400000	189751	73364
ChrZ	6400000	6600000	superscaffold26	6400000	6600000	177618	66017	6591020	6600000	172079	63977
ChrZ	6600000	6800000	superscaffold26	6600000	6800000	180174	66599	6794452	6800000	180174	66599
ChrZ	6800000	7000000	superscaffold26	6800000	7000000	188014	73099	6880611	7000000	188014	73099
ChrZ	7000000	7200000	superscaffold26	7000000	7200000	187286	72645	7172288	7200000	122370	49134
ChrZ	7200000	7400000	superscaffold26	7200000	7400000	186559	75183	7291459	7400000	186559	75183
ChrZ	7400000	7600000	superscaffold26	7400000	7600000	184678	71166	7446537	7600000	184678	71166
ChrZ	7600000	7800000	superscaffold26	7600000	7800000	179835	69452	7696432	7767520	179835	69452
ChrZ	7800000	8000000	superscaffold26	7800000	8000000	182366	69840	7814289	8000000	182366	69840
ChrZ	8000000	8200000	superscaffold26	8000000	8200000	179832	67934	8000000	8200000	179832	67934
ChrZ	8200000	8400000	superscaffold26	8200000	8400000	183788	68270	8200000	8400000	183788	68270
ChrZ	8400000	8600000	superscaffold26	8400000	8600000	183347	69935	8588131	8600000	183347	69935
ChrZ	8600000	8800000	superscaffold26	8600000	8800000	176177	66420	8782535	8800000	176177	66420
ChrZ	8800000	9000000	superscaffold26	8800000	9000000	187106	72483	8800000	9000000	187106	72483
ChrZ	9000000	9200000	superscaffold26	9000000	9200000	183275	73828	9000000	9200000	183275	73828
ChrZ	9200000	9400000	superscaffold26	9200000	9400000	190711	79179	9200000	9400000	190711	79179
ChrZ	9400000	9600000	superscaffold26	9400000	9600000	189897	79911	9568073	9600000	189897	79911
ChrZ	9600000	9800000	superscaffold26	9600000	9800000	189069	82126	9600000	9764823	156083	67448
ChrZ	9800000	10000000	superscaffold26	9800000	10000000	187484	78848	9848755	10000000	142644	59149
ChrZ	10000000	10200000	superscaffold26	10000000	10200000	186163	78297	10163167	10193281	149637	61702
ChrZ	10200000	10400000	superscaffold26	10200000	10400000	179930	84517	10370754	10400000	125804	58200
ChrZ	10400000	10600000	superscaffold26	10400000	10600000	184932	75195	10562115	10568514	128905	51993
ChrZ	10600000	10800000	superscaffold26	10600000	10800000	180828	82450	10612669	10786903	164957	75727
ChrZ	10800000	11000000	superscaffold26	10800000	11000000	156129	76943	10956098	11000000	65812	36544
ChrZ	11000000	11200000	superscaffold26	11000000	11200000	178094	87954	11000000	11200000	178094	87954
ChrZ	11200000	11400000	superscaffold26	11200000	11400000	176316	93356	11200000	11378581	163377	85695
ChrZ	11400000	11600000	superscaffold26	11400000	11600000	165959	93506	11522878	11553711	120761	67482
ChrZ	11600000	11800000	superscaffold26	11600000	11800000	174099	93038	11734577	11800000	114030	61418
ChrZ	11800000	12000000	superscaffold26	11800000	12000000	190080	80475	11824695	11971482	158519	66793
ChrZ	12000000	12200000	superscaffold26	12000000	12200000	186143	86142	12179583	12200000	109149	51170
ChrZ	12200000	12400000	superscaffold26	12200000	12400000	55117	30757	12213778	12372346	38856	21726
ChrZ	12400000	12600000	superscaffold26	12400000	12600000	161315	87881	12555089	12584512	90583	49830
ChrZ	12600000	12800000	superscaffold26	12600000	12800000	181648	79292	12699952	12800000	145142	63401
ChrZ	12800000	13000000	superscaffold26	12800000	13000000	191696	86037	12958068	13000000	72085	32563
ChrZ	13000000	13200000	superscaffold26	13000000	13200000	186918	74334	13176634	13199102	130728	53274
ChrZ	13200000	13400000	superscaffold26	13200000	13400000	193242	77455	13210394	13400000	182916	73641
ChrZ	13400000	13600000	superscaffold26	13400000	13600000	183680	75174	13525391	13600000	136496	56163
ChrZ	13600000	13800000	superscaffold26	13600000	13800000	185353	75838	13772762	13786866	141553	58274
ChrZ	13800000	14000000	superscaffold26	13800000	14000000	191201	80435	13801072	13919623	137796	59469
ChrZ	14000000	14200000	superscaffold26	14000000	14200000	185691	69151	14123764	14177763	134669	50054
ChrZ	14200000	14400000	superscaffold26	14200000	14400000	181518	69271	14365473	14374585	74540	29874
ChrZ	14400000	14600000	superscaffold26	14400000	14600000	188787	72517	14459104	14576019	134287	51555
ChrZ	14600000	14800000	superscaffold26	14600000	14800000	177609	66421	14636920	14680943	144758	53635
ChrZ	14800000	15000000	superscaffold26	14800000	15000000	190675	68901	14908071	14924573	98272	35766
ChrZ	15000000	15200000	superscaffold26	15000000	15200000	185044	70814	15174231	15200000	54342	22171
ChrZ	15200000	15400000	superscaffold26	15200000	15400000	188598	77764	15312334	15357802	149131	61565
ChrZ	15400000	15600000	superscaffold26	15400000	15600000	183979	76061	15457649	15486644	129936	53447
ChrZ	15600000	15800000	superscaffold26	15600000	15800000	184845	69562	15604883	15791450	171613	64302
ChrZ	15800000	16000000	superscaffold26	15800000	16000000	188823	74538	15906491	16000000	174537	68795
ChrZ	16000000	16200000	superscaffold26	16000000	16200000	189985	74035	16106221	16200000	189985	74035
ChrZ	16200000	16400000	superscaffold26	16200000	16400000	183379	69334	16380005	16391373	124897	47690
ChrZ	16400000	16600000	superscaffold26	16400000	16600000	189070	76934	16414701	16578315	174495	71030
ChrZ	16600000	16800000	superscaffold26	16600000	16800000	134065	52684	16761475	16777781	63385	25866
ChrZ	16800000	17000000	superscaffold26	16800000	17000000	189753	73943	16800000	17000000	189753	73943
ChrZ	17000000	17200000	superscaffold26	17000000	17200000	184595	71694	17173264	17200000	137173	53295
ChrZ	17200000	17400000	superscaffold26	17200000	17400000	186411	70899	17311868	17400000	104518	40116
ChrZ	17400000	17600000	superscaffold26	17400000	17600000	187287	71189	17536422	17600000	131982	50249
ChrZ	17600000	17800000	superscaffold26	17600000	17800000	182752	69607	17772914	17800000	176261	67128
ChrZ	17800000	18000000	superscaffold26	17800000	18000000	179780	65826	17800000	17875170	68603	25748
ChrZ	18000000	18200000	superscaffold26	18000000	18200000	186530	67855	18066262	18129598	125703	45982
ChrZ	18200000	18400000	superscaffold26	18200000	18400000	191161	72207	18366560	18400000	128385	48750
ChrZ	18400000	18600000	superscaffold26	18400000	18600000	188863	70880	18400000	18600000	188863	70880
ChrZ	18600000	18800000	superscaffold26	18600000	18800000	185419	68837	18727885	18786363	176041	64768
ChrZ	18800000	19000000	superscaffold26	18800000	19000000	179789	65470	18839718	18947729	179788	65470
ChrZ	19000000	19200000	superscaffold26	19000000	19200000	190155	68709	19000000	19200000	190155	68709
ChrZ	19200000	19400000	superscaffold26	19200000	19400000	191356	73098	19309248	19342621	99384	37671
ChrZ	19400000	19600000	superscaffold26	19400000	19600000	188098	72232	19531357	19579048	158412	60985
ChrZ	19600000	19800000	superscaffold26	19600000	19800000	192021	71390	19604482	19670774	175436	65486
ChrZ	19800000	20000000	superscaffold26	19800000	20000000	186148	72266	19904917	19953218	184748	71702
ChrZ	20000000	20200000	superscaffold26	20000000	20200000	191350	77534	20172866	20200000	172113	69802
ChrZ	20200000	20400000	superscaffold26	20200000	20400000	187895	72705	20334250	20389491	67314	27519
ChrZ	20400000	20600000	superscaffold26	20400000	20600000	187902	72417	20563838	20600000	110298	42733
ChrZ	20600000	20800000	superscaffold26	20600000	20800000	184708	75828	20681780	20798608	153962	63518
ChrZ	20800000	21000000	superscaffold26	20800000	21000000	188959	74414	20968388	20975282	150875	60408
ChrZ	21000000	21200000	superscaffold26	21000000	21200000	190106	76181	21057083	21200000	173397	69953
ChrZ	21200000	21400000	superscaffold26	21200000	21400000	187858	74487	21340287	21400000	187858	74487
ChrZ	21400000	21600000	superscaffold26	21400000	21600000	185405	72925	21559493	21595195	180599	70958
ChrZ	21600000	21800000	superscaffold26	21600000	21800000	189045	74940	21752040	21788225	177514	70463
ChrZ	21800000	22000000	superscaffold26	21800000	22000000	190455	71010	21896968	22000000	188650	70325
ChrZ	22000000	22200000	superscaffold26	22000000	22200000	187042	66308	22000000	22200000	187042	66308
